Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Angelina Spinnet,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,21,Beater,110,5,No,Yes,"Marauder's Map, Time-Turner",316,75,5
,Slytherin,4,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Acceptable,Poor,18,Chaser,143,1,No,Yes,"Sneakoscope, Firebolt, Time-Turner",493,37,1
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Outstanding,29,,7,4,Yes,No,"Extendable Ears, Time-Turner, Invisibility Cloak",88,87,6
Alicia Spinnet,Ravenclaw,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Acceptable,Poor,27,Chaser,104,3,Yes,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",468,59,6
Ron Spinnet,Slytherin,4,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Poor,19,Seeker,84,3,Yes,Yes,"Extendable Ears, Sneakoscope",305,40,6
Susan Johnson,Slytherin,3,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Outstanding,10,Chaser,-35,0,Yes,No,Time-Turner,499,60,9
Hermione Diggory,Slytherin,7,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,14,See{ker,-43,2,Yes,No,"Sneakoscope, Invisibility Cloak",414,45,10
,Hufflepuff,5,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Acceptable,5,Chaser,-26,3,Yes,Yes,"Invisibility Cloak, Time-Turner, Sneakoscope",38,61,5
Neville Boot,Gryffindor,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Poor,24,Keeper,9,2,No,No,"Invisibility Cloak, Time-Turner, Extendable Ears",182,95,5
,Slytherin,2,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,30,Chaser,-49,5,Yes,Yes,"Extendable Ears, Sneakoscope, Firebolt",492,73,2
Parvati Parkinson,Hufflepuff,7,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,26,Beater,164,5,No,Yes,"Extendable Ears, Time-Turner",247,41,1
,Slytherin,1,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Outstanding,24,Keeper,143,2,No,No,"Sneakoscope, Invisibility Cloak",426,97,9
Blaise Granger,,3,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Outstanding,25,,-51,1,Yes,No,Extendable Ears,331,72,0
Ron Brown,Gryffindor,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,8,Seeker,84,3,No,Yes,"Firebolt, Time-Turner, Extendable Ears",198,61,2
Katie Longbottom,Ravenclaw,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Poor,9,Beater,-92,3,No,No,Extendable Ears,459,42,3
,Ravenclaw,1,"9 inches, elm, veela hair core",Toad,Poor,Exceeds Expectations,Acceptable,24,,-33,5,No,Yes,"Sneakoscope, Invisibility Cloak, Marauder's Map",403,70,3
Padma Patil,,1,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Acceptable,22,Be+ater,96,3,No,Yes,Time-Turner,420,60,6
Luna Chang,SLYTHERIN,6,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Outstanding,20,Chaser,-54,2,Yes,Yes,"Sneakoscope, Marauder's Map",437,61,1
Pansy Longbottom,Hufflepuff,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Poor,19,Seeker,152,2,No,No,"Extendable Ears, Sneakoscope",160,50,5
,Ravenclaw,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Outstanding,25,Seeker,71,0,Yes,No,"Invisibility Cloak, Sneakoscope",58,33,4
Susan Zabini,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Poor,21,Chaser,85,0,Yes,No,"Firebolt, Time-Turner",77,74,4
Hermione Potter,Hufflepuff,3,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Outstanding,24,Beater,125,3,No,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",232,46,5
Luna Lovegood,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Poor,17,Beater,-17,1,No,No,Sneakoscope,24,71,0
Neville Chang,Ravenclaw,1,"11 inches, holly, phoenix feather core",,Acceptable,Exceeds Expectations,Acceptable,16,Seeker,24,5,No,,"Sneakoscope, Firebolt, Invisibility Cloak",135,63,8
Luna Potter,Gryffindor,2,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Acceptable,9,Chaser,151,4,No,No,"Firebolt, Marauder's Map",121,68,7
Terry Granger,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Outstanding,24,Beater,78,2,Yes,No,"Extendable Ears, Time-Turner, Firebolt",143,82,9
Katie Boot,Slytherin,7,"10 inches, oak, dragon heartstring core",Owl,,Exceeds Expectations,Exceeds Expectations,18,,-6,2,No,Yes,Firebolt,224,33,7
Parvati Longbottom,,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Poor,16,Seeker,92,4,Yes,No,"Invisibility Cloak, Time-Turner, Extendable Ears",122,51,0
Neville Boot,Hufflepuff,2,"9 inches, elm, veela hair core",Toad,Poor,Exceeds Expectations,Acceptable,21,Seeker,16,2,Yes,Yes,Marauder's Map,297,89,1
Parvati Potter,Hufflepuff,5,"12 inches, yew, unicorn hair core",Cat,Acceptable,Outstanding,Acceptable,22,Seeker,123,5,Yes,No,"Marauder's Map, Extendable Ears",333,67,2
Angelina Parkinson,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Acceptable,22,Seeker,104,3,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",317,76,6
Lavender Granger,Gryffindor,6,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Exceeds Expectations,5,Chaser,-71,5,Yes,Yes,"Extendable Ears, Sneakoscope, Time-Turner",467,58,7
Pansy ZabiOni,,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Poor,Outstanding,21,,161,2,No,No,Sneakoscope,232,70,4
Alicia Lovegood,Ravenclaw,5,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Outstanding,30,Seeker,135,3,Yes,Yes,"Marauder's Map, Extendable Ears",300,37,7
Terry Spinnet,Ravenclaw,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Acceptable,19,,10,4,Yes,Yes,"Invisibility Cloak, Time-Turner",382,56,8
Luna Brown,,2,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,8,Seeker,18,0,No,No,"Firebolt, Extendable Ears, Time-Turner",195,34,1
Blaise Boot,Ravenclaw,5,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Outstanding,Poor,19,Keeper,-11,1,No,Yes,"Time-Turner, Marauder's Map, Sneakoscope",405,78,0
,Hufflepuff,2,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Acceptable,30,Seeker,123,0,No,Yes,"Firebolt, Extendable Ears",438,56,3
Katie Parkinson,Slytherin,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,28,,132,5,No,No,"Extendable Ears, Sneakoscope, Time-Turner",341,40,2
George Longbottom,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Outstanding,21,Beater,100,4,Yes,No,"Marauder's Map, Invisibility Cloak",138,48,6
Padma Lovegood,Slytherin,6,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,20,Keeper,47,4,Yes,Yes,Sneakoscope,358,99,6
Blaise Spinnet,Slytherin,4,"11 inches, holly, phoenix feather core",Dragon,,Acceptable,Poor,23,Keeper,-56,0,No,No,Invisibility Cloak,37,38,0
Seamus Weasley,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Acceptable,Poor,14,Chaser,161,5,No,Yes,"Marauder's Map, Sneakoscope",71,82,2
Fred Thomas,Slytherin,1,"10 inches, oak, dragon heartstring core",Muggle Born,,Outstanding,Outstanding,17,Seeker,-82,2,Yes,No,"Marauder's Map, Firebolt, Extendable Ears",182,70,3
Pansy Spinnet,Slytherin,1,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Outstanding,27,Seeker,106,5,No,Yes,Invisibility Cloak,467,43,5
Ron Lovegood,Gryffindor,7,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,20,Beater,52,1,Yes,No,Time-Turner,155,36,10
Lavender Boot,,2,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Exceeds Expectations,13,Beater,-8,5,Yes,No,"Sneakoscope, Extendable Ears",137,58,4
Harry Malfoy,Gryffindor,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Acceptable,29,Seeker,102,5,Yes,No,Extendable Ears,327,80,10
Cho Potter,,1,"12 inches, yew, unicorn hair core",Owl,Acceptable,Acceptable,Acceptable,21,Keeper,90,3,No,Yes,"Marauder's Map, Sneakoscope, Firebolt",214,54,6
Parvati Granger,Slytherin,7,"10 inches, oak, dragon heartstring core",,Poor,Poor,Poor,20,,-26,3,No,No,Marauder's Map,271,77,9
Terry Granger,RAVENCLAW,6,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Outstanding,10,Beater,-6,5,No,Yes,"Sneakoscope, Invisibility Cloak",394,90,7
Parvati Zabini,Gryffindor,1,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Poor,8,Keeper,189,1,No,Yes,Sneakoscope,157,42,10
Hermione Weasley,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Acceptable,Poor,Poor,12,Seeker,19,0,No,Yes,Extendable Ears,245,56,8
Luna Boot,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Dragon,,Acceptable,Poor,25,Beater,-51,5,Yes,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",96,94,6
Terry Spinnet,,7,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Outstanding,13,,97,4,No,No,"Sneakoscope, Invisibility Cloak, Firebolt",261,35,1
Dean Patil,Hufflepuff,5,"11 inches, holly, phoenix feather core",,Poor,Poor,Outstanding,6,Seeker,68,4,No,No,Sneakoscope,343,56,4
Fred Patil,Hufflepuff,3,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Poor,16,Beater,87,4,Yes,No,"Marauder's Map, Time-Turner",212,62,9
Fred Weasley,Gryffindor,4,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Poor,20,,190,1,No,No,"Time-Turner, Marauder's Map, Extendable Ears",466,98,2
Parvati Parkinson,Hufflepuff,6,"9 inches, elm, veela hair core",Muggle Born,,Acceptable,Poor,14,Keeper,19,4,Yes,No,Marauder's Map,360,42,5
Padma Weasley,Gryffindor,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,23,Seeke?r,197,3,No,No,Time-Turner,317,71,9
Angelina Chang,Slytherin,2,"12 inches, yew, unicorn hair core",Cat,Acceptable,Poor,Outstanding,7,Beater,-19,5,Yes,No,"Sneakoscope, Invisibility Cloak",33,32,2
Cedric Boot,,1,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Acceptable,8,Chaser,162,1,Yes,Yes,"Sneakoscope, Time-Turner, Marauder's Map",74,43,6
Katie Lovegood,,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Acceptable,Poor,14,,31,1,Yes,Yes,"Sneakoscope, Time-Turner",289,72,1
Parvati Patil,Ravenclaw,1,"11 inches, holly, phoenix feather core",Cat,,Exceeds Expectations,Poor,30,,-12,4,No,Yes,"Extendable Ears, Invisibility Cloak",465,47,8
Ginny Potter,Ravenclaw,6,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Poor,27,Chaser,107,3,Yes,No,"Extendable Ears, Marauder's Map, Time-Turner",40,77,9
Blaise BQrown,Gryffindor,3,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Exceeds Expectations,20,Seeker,-76,1,No,No,"Sneakoscope, Invisibility Cloak",385,76,1
Dean LongWbottom,Slytherin,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Outstanding,20,Chaser,-74,4,Yes,No,"Marauder's Map, Time-Turner",377,56,6
Padma Lovegood,Ravenclaw,6,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,13,Seeker,190,4,No,No,"Firebolt, Invisibility Cloak, Sneakoscope",472,29,0
Parvati Waeasley,Slytherin,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,11,Beat!er,185,2,Yes,Yes,Firebolt,333,76,4
Pansy Weasley,,1,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,9,Keeper,17,4,Yes,No,Time-Turner,281,35,6
,HUFFLEPUFF,6,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Poor,23,,94,1,Yes,No,"Time-Turner, Extendable Ears, Firebolt",274,76,9
Luna Longbottom,Ravenclaw,5,"9 inches, elm, veela hair core",Dragon,Poor,Acceptable,Poor,18,Seeker,62,0,No,Yes,"Time-Turner, Extendable Ears, Sneakoscope",178,31,0
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,9,,68,3,No,No,Extendable Ears,148,95,9
Hermione Longbottom,Hufflepuff,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Acceptable,15,Seeker,-18,3,Yes,Yes,Firebolt,148,88,5
Fred Granger,Hufflepuff,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Outstanding,7,Seeker,39,2,No,Yes,Extendable Ears,364,46,1
Hermione Potter,Ravenclaw,7,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Poor,6,Keeper,182,3,No,No,Firebolt,234,82,1
Alicia Brown,Gryffindor,2,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,19,Seeker,109,0,Yes,Yes,"Firebolt, Sneakoscope, Time-Turner",303,56,0
Alicia Bell,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,7,Seeker,159,1,No,Yes,"Invisibility Cloak, Time-Turner, Marauder's Map",444,42,8
Dean Boot,Slytherin,4,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Poor,25,Seeker,-67,0,Yes,No,Extendable Ears,281,53,1
Greorge Parkinson,Hufflepuff,4,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Poor,14,Keeper,91,1,No,Yes,"Extendable Ears, Invisibility Cloak",31,71,10
Draco Bones,GRYFFINDOR,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Exceeds Expectations,Outstanding,23,C'haser,81,1,No,Yes,"Marauder's Map, Firebolt",337,32,8
Terry Boot,Hufflepuff,2,"12 inches, yew, unicorn hair core",Toad,Poor,Exceeds Expectations,Outstanding,12,,-51,3,Yes,No,"Extendable Ears, Marauder's Map",42,38,4
Ron Weasley,Hufflepuff,2,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Exceeds Expectations,15,Seeker,193,2,Yes,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",130,29,10
Alicia Johnson,Ravenclaw,3,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Exceeds Expectations,28,Beater,63,3,No,No,"Time-Turner, Sneakoscope",421,99,9
Lavender Granger,Hufflepuff,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Acceptable,9,Keeper,140,0,Yes,No,Marauder's Map,190,33,0
Lavender Zabini,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Dragon,,Poor,Exceeds Expectations,13,Keeper,140,1,Yes,No,Marauder's Map,67,43,8
,Slytherin,6,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Outstanding,15,Beater,-81,3,Yes,Yes,"Firebolt, Time-Turner, Invisibility Cloak",177,57,3
Lavender Granger,Slytherin,4,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Outstanding,8,,184,5,Yes,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",302,83,1
Cedric Thomas,,6,"12 inches, yew, unicorn hair core",Cat,Poor,Acceptable,Acceptable,6,Chaser,-4,4,Yes,Yes,"Invisibility Cloak, Marauder's Map, Extendable Ears",182,28,7
Harry Patil,Slytherin,3,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Poor,15,,75,4,No,No,Time-Turner,139,79,8
George Weasley,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Exceeds Expectations,29,,-80,2,No,Yes,"Time-Turner, Invisibility Cloak",426,40,2
Ginny Thomas,Hufflepuff,4,"9 inches, elm, veela hair core",Owl,Acceptable,Outstanding,Poor,14,,-48,2,Yes,Yes,Marauder's Map,179,83,1
Dean Bones,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Exceeds Expectations,Outstanding,13,,161,2,Yes,No,"Marauder's Map, Firebolt",98,28,5
Blaise Brown,Slytherin,3,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Exceeds Expectations,24,Seeker,199,2,Yes,Yes,"Time-Turner, Firebolt, Marauder's Map",13,39,9
Terry Finnigan,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Poor,14,,167,0,Yes,No,Marauder's Map,348,38,2
Seamus Patil,Slytherin,1,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Exceeds Expectations,29,Chaser,-95,3,Yes,No,"Marauder's Map, Invisibility Cloak, Time-Turner",300,60,0
George Thomas,,5,"9 inches, elm, veela hair core",Owl,Poor,Poor,Exceeds Expectations,24,Keeper,-73,3,Yes,No,"Extendable Ears, Sneakoscope, Time-Turner",338,50,2
Ginny Boot,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Acceptable,21,,73,1,No,No,"Sneakoscope, Extendable Ears",384,31,6
Luna Spinnet,Gryffindor,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Poor,16,Keeper,97,5,No,Yes,Extendable Ears,433,70,10
George Longbottom,Slytherin,1,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Acceptable,28,Chaser,92,0,Yes,No,Marauder's Map,138,68,5
Cho Chang,Hufflepuff,3,"9 inches, elm, veela hair core",,Acceptable,Poor,Outstanding,9,Keeper,62,0,Yes,Yes,"Extendable Ears, Time-Turner, Marauder's Map",72,57,0
George Potter,Ravenclaw,6,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Exceeds Expectations,15,Keeper,67,5,No,No,"Time-Turner, Firebolt",82,53,6
Cedric Diggory,,1,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Acceptable,23,Beater,140,4,No,Yes,Sneakoscope,142,84,0
Dean Chang,,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,9,Keeper,-62,2,Yes,Yes,"Extendable Ears, Marauder's Map",352,49,10
Seamus Parkinson,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,11,Seeker,150,0,No,No,"Marauder's Map, Firebolt, Invisibility Cloak",44,86,0
Seamus Longbottom,Gryffindor,6,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Outstanding,13,Seeker,-41,1,No,Yes,"Marauder's Map, Firebolt, Extendable Ears",1,68,5
Terry Thomas,Gryffindor,7,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,15,Chaser,-89,2,Yes,No,"Firebolt, Marauder's Map",420,51,5
Lavender Weasley,Slytherin,5,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Outstanding,11,,64,1,No,No,"Marauder's Map, Sneakoscope",455,38,5
Harry Chang,,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Poor,29,Seeker,-80,5,Yes,Yes,"Marauder's Map, Invisibility Cloak",383,28,3
Seamus Zabini,Hufflepuff,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Poor,19,Beater,92,3,No,No,"Extendable Ears, Firebolt, Invisibility Cloak",131,56,1
,Gryffindor,4,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Exceeds Expectations,11,Chaser,154,1,No,No,"Firebolt, Extendable Ears, Marauder's Map",70,51,10
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,29,Beater,2,0,Yes,Yes,Marauder's Map,429,32,0
Ron Parkinson,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Outstanding,14,Chaser,-61,1,No,No,Firebolt,24,56,6
Hermione Diggory,Slytherin,4,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Exceeds Expectations,14,Seeker,30,5,No,Yes,"Sneakoscope, Firebolt",88,27,5
Harry Granger,Hufflepuff,3,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Poor,23,Beater,100,0,No,No,"Extendable Ears, Invisibility Cloak",414,89,6
Fred Johqnson,Slytherin,3,"12 inches, yew, unicorn hair core",Muggle Born,,Acceptable,Poor,29,,-7,5,Yes,No,Sneakoscope,98,90,0
Hermione Zabini,Ravenclaw,3,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,10,Seeker,17,4,No,No,"Firebolt, Invisibility Cloak",74,76,9
Pansy Johnson,,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,5,Keeper,175,2,No,Yes,"Firebolt, Extendable Ears",70,35,6
Seamus Finnigan,,3,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Poor,7,,-37,5,Yes,Yes,"Time-Turner, Firebolt",50,57,8
Neville Longbottom,Ravenclaw,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Outstanding,20,Beater,195,4,No,Yes,"Sneakoscope, Invisibility Cloak, Firebolt",423,78,10
Fred Diggory,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Exceeds Expectations,11,Beater,52,2,No,No,"Time-Turner, Sneakoscope",125,46,3
Parvati Bones,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Outstanding,8,Keeper,181,2,No,Yes,Invisibility Cloak,171,29,0
Terry Diggory,Hufflepuff,7,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Poor,9,Beater,-82,0,Yes,No,"Sneakoscope, Firebolt, Time-Turner",213,42,2
Terry Weasley,Slytherin,5,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Outstanding,10,Beater,-78,5,No,No,"Time-Turner, Marauder's Map",489,29,9
Blaise Spinnet,Gryffindor,6,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Poor,18,,-58,0,Yes,No,"Marauder's Map, Firebolt, Time-Turner",267,91,3
Seamus Johnson,Hufflepuff,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,25,,-99,3,Yes,Yes,"Sneakoscope, Marauder's Map, Firebolt",326,52,5
Padma Longbottom,,1,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Poor,8,Beater,-22,0,No,Yes,Time-Turner,432,57,8
Fred Chang,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Outstanding,30,Chaser,125,5,Yes,Yes,"Invisibility Cloak, Time-Turner",41,35,10
Ron Boot,,4,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Poor,23,Chaser,127,0,Yes,Yes,"Sneakoscope, Marauder's Map, Firebolt",151,59,10
Padma Malfoy,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Outstanding,29,Beater,-9,3,No,Yes,Time-Turner,257,55,1
